Episode,Steps,Total Reward,Discounted Reward,Expected Q
425,2001,-66739.09094681917,-11161.553975766114,-789.90576171875
426,2001,-68216.33442957324,-11538.469669271097,-799.5564575195312
428,2001,-68344.8644594186,-11734.13628291664,-783.024658203125
429,2001,-68820.79818541679,-11485.968520097289,-793.6552734375
431,2001,-66418.10378938352,-10989.875507173083,-800.3761596679688
433,2001,-67210.28689227662,-11122.492418104508,-791.746826171875
434,2001,-67107.56660347366,-11640.801190138207,-799.0886840820312
435,2001,-67808.75004636924,-10897.553482337195,-789.92919921875
436,2001,-68725.26082390231,-11342.060528795228,-802.9949340820312
449,2001,-65759.01790142378,-10670.870836028342,-806.752197265625
451,2001,-66419.18582105287,-11186.719518656822,-803.7763061523438
446,2001,-66504.81588220519,-10811.935837149425,-806.6752319335938
443,2001,-67914.42836768343,-11371.878808948395,-823.5214233398438
437,2001,-64895.71357475071,-10664.04805773224,-812.0927124023438
438,2001,-67243.91432896757,-11029.234123887652,-806.7399291992188
439,2001,-65416.72327105367,-10756.453219885218,-806.5707397460938
440,2001,-67339.94283537648,-11233.38204306694,-811.5913696289062
441,2001,-66592.93466627118,-11103.252726154444,-821.5625610351562
442,2001,-66903.52663089642,-10944.07440734673,-804.606201171875
444,2001,-65571.97675878329,-11455.355624937201,-806.5028686523438
445,2001,-64537.88135268389,-10795.491939278812,-825.5255737304688
447,2001,-69732.0400751259,-11459.936963260596,-811.3898315429688
448,2001,-67480.20193896262,-11367.622247377863,-813.8518676757812
450,2001,-65762.93247076364,-11036.728913257779,-816.6649780273438
452,2001,-65026.69245557931,-10884.320328068907,-812.4343872070312
453,2001,-68635.88725246102,-11308.7507463539,-827.8464965820312
