Episode,Steps,Total Reward,Discounted Reward,Expected Q
5206,486,-3920.6771917017927,-2033.4383091035793,-309.6711120605469
5117,354,-2763.598005257209,-1665.6255486180837,-309.61480712890625
5144,719,-6767.534400284002,-2694.5810623121697,-307.4110107421875
5093,377,-2972.1118341220213,-1769.1310399868557,-308.3769836425781
5091,382,-3087.640319989087,-1788.2236053358852,-310.5684814453125
5105,486,-3846.880695264547,-1982.0586887450636,-296.756103515625
5237,791,-6994.455054601128,-2608.6009858147972,-321.6219482421875
5076,375,-3104.350852047925,-1885.5459918871181,-312.4149169921875
5075,426,-3282.104846424622,-1908.0003118128056,-327.1841735839844
5184,468,-3627.753046614146,-2024.0459129099888,-301.227294921875
5154,365,-2752.3566133049317,-1669.1554111187868,-304.4124450683594
5088,374,-2771.44770107929,-1687.3889299106038,-316.9044189453125
5138,398,-3184.455520427668,-1882.1722542182217,-310.63165283203125
5071,511,-4037.3337075299914,-2132.9873822494715,-302.7850646972656
5234,439,-3326.559305687401,-1907.2077602965876,-305.128173828125
5064,410,-2888.014038780051,-1677.9712061698076,-324.4407043457031
5179,440,-3309.9628420841855,-1891.4675999759115,-313.6672668457031
5194,478,-3708.8381866903874,-1949.8712101802855,-309.08856201171875
5136,396,-2978.5463098120417,-1713.118351253107,-309.8742980957031
5225,487,-3847.0203504755464,-2009.785381901371,-313.24847412109375
5134,557,-4225.494383403016,-2041.37093218201,-308.00091552734375
5110,416,-3084.5161107496438,-1740.7499567458826,-317.5752868652344
5112,426,-3239.0630008661274,-1816.3650848593068,-311.142578125
5256,412,-2882.596113510509,-1641.8262252380423,-308.9322204589844
5163,487,-3495.4215583771665,-1827.5894935563406,-307.3723449707031
5095,444,-3386.149737647067,-1826.4913071460114,-325.5650939941406
5173,409,-3158.7086393448667,-1790.7588720491256,-306.6414489746094
5203,421,-3246.031053131389,-1807.3274881017633,-308.14727783203125
5124,583,-4789.357452311886,-2217.8486696946534,-311.2000732421875
5094,470,-3665.6350936705817,-1899.9762660352508,-306.0508117675781
5157,477,-3901.038428410888,-1993.5348071445258,-324.32696533203125
5213,399,-3085.255617116017,-1801.017138728417,-302.4364929199219
5253,481,-3903.907393419575,-2026.4793002575996,-313.2417297363281
5198,469,-3783.3981970130653,-1947.1392889440049,-310.2623596191406
5090,512,-4124.781462275286,-2070.847627915704,-305.4707336425781
5083,510,-4438.605712304386,-2186.9946228865533,-320.74798583984375
5244,374,-2857.8413943023015,-1675.096397196955,-315.58343505859375
5129,372,-2724.737445733203,-1612.4390601522002,-312.8980712890625
5131,382,-3024.6085476808894,-1751.8974559367675,-322.99664306640625
5107,704,-5838.732788604456,-2393.7603687622272,-312.5957946777344
5153,463,-3734.879713226556,-1955.2803526472771,-322.5273132324219
5275,430,-3555.1677689067683,-1994.052793523317,-313.12164306640625
5155,496,-3981.673159753623,-2050.89532607114,-308.39642333984375
5182,409,-3298.156816119079,-1872.2697314991085,-315.2667236328125
5222,344,-2467.7227781036627,-1558.5458923716958,-361.82940673828125
5114,414,-3280.998051773349,-1889.7244935781498,-324.9816589355469
5192,417,-3334.1242632811027,-1940.5467720214826,-315.5939025878906
5143,399,-3107.3078362820593,-1802.3485451681195,-313.3105773925781
5113,376,-2881.4370031724047,-1708.1439927851854,-319.0992126464844
5232,392,-2879.1989698972566,-1674.8658063419953,-309.53411865234375
5176,449,-3510.65042623056,-1928.1942501019403,-312.9296569824219
5217,398,-2864.420867586003,-1677.6278914392265,-308.4044189453125
5148,370,-2653.794962231718,-1571.9697457322823,-312.2998962402344
5102,408,-2906.68220929052,-1670.4908235280154,-315.66168212890625
5272,469,-3369.4865247848825,-1776.6247617511056,-337.00762939453125
5263,440,-3145.2579585873486,-1747.5609711506588,-319.39715576171875
5109,509,-4099.32118736932,-2061.8605925160628,-321.69384765625
5201,367,-2487.2216993265192,-1515.909021449581,-308.0669250488281
5172,410,-2996.270541498639,-1723.8874779485163,-318.3412170410156
5126,436,-3131.162724613558,-1785.5226187199341,-304.5932312011719
5294,440,-3130.111259852598,-1705.5868357024508,-319.4726257324219
5174,451,-3090.470240992937,-1662.2884637993675,-327.46966552734375
5132,393,-2623.3061858793785,-1529.756011183762,-308.48284912109375
5133,456,-3011.32079171138,-1636.440679469358,-326.6673889160156
5150,618,-4465.806706655807,-2064.4076932132452,-326.16229248046875
5162,450,-3060.0866771571805,-1709.6249848063248,-316.2301940917969
5241,536,-3758.6953561449723,-1934.351748211466,-310.8401794433594
5195,408,-2657.9402863612772,-1519.6089279332434,-314.50640869140625
5167,349,-2338.44180251215,-1416.9522780721884,-311.98577880859375
5236,413,-2939.4504331660787,-1632.391180214976,-306.6832275390625
5251,450,-3292.6416745218958,-1729.174191547618,-308.577880859375
5291,369,-2396.0734295927873,-1398.859066044556,-318.8333740234375
5121,381,-2620.4590266546256,-1519.9045523192508,-328.9092102050781
5211,658,-5392.759383675929,-2272.1640413293944,-314.7518615722656
5128,412,-2851.8689850248056,-1542.7841546746956,-314.2840576171875
5282,463,-3531.17227739858,-1857.307489184337,-309.2991027832031
5145,411,-3008.659319191662,-1707.2815428842769,-307.0046081542969
5220,463,-3336.6621239513574,-1783.9436736339694,-310.31866455078125
5191,476,-3412.554438900963,-1756.083432334481,-308.4571533203125
5193,452,-3414.565075056655,-1805.1872214363214,-311.731689453125
5313,475,-3647.3474416689387,-1877.737910592669,-318.5132141113281
5151,399,-2774.737114050161,-1587.5332338043288,-311.0413513183594
5152,391,-2895.7043569817665,-1686.6504366572792,-323.2848815917969
5181,435,-3383.2676451863094,-1906.6920930902038,-300.2171325683594
5260,454,-3396.104589690358,-1858.2472399282278,-306.52801513671875
5214,430,-3248.247708864668,-1852.6176285620609,-309.64385986328125
5169,516,-4606.13474201554,-2301.2061034516396,-319.72991943359375
5270,440,-3107.6278726568275,-1660.2420705733093,-306.9252624511719
5186,473,-3669.8113324038877,-1947.1295156907208,-313.9888610839844
5310,471,-3646.2694479244865,-1909.898757779621,-302.3359069824219
5140,495,-3643.061962993441,-1854.5282344010539,-315.7735595703125
5230,477,-3630.0066938341856,-1920.9864979634817,-318.8345947265625
5164,414,-3316.204523821464,-1834.6680175903825,-307.9059753417969
5301,464,-3476.0709732751525,-1837.417256134895,-311.0632629394531
5171,345,-2494.6132716269185,-1522.0589019270503,-322.0269470214844
5210,402,-3126.4548315078573,-1762.275832126051,-307.4568176269531
5332,384,-3019.5830034844003,-1741.6869812674381,-312.4877014160156
5170,409,-3244.3704683111414,-1830.6512846066514,-323.9569091796875
5212,454,-3727.275678635063,-1940.1691377974912,-317.8148193359375
5255,713,-6427.464054389183,-2524.2651618657233,-319.7210998535156
5147,608,-5006.53145780318,-2266.7783577322566,-311.1706848144531
5279,392,-2973.024809210818,-1739.7295806745517,-315.7401123046875
5233,411,-3361.5278574327185,-1910.3278268174076,-312.74444580078125
5289,390,-3166.2871984038798,-1823.8184360195105,-310.13604736328125
5205,399,-3082.7795315767157,-1786.619342100198,-331.43548583984375
5200,518,-4271.256820096497,-2120.7760707758093,-319.9436950683594
5239,712,-5889.504012258869,-2367.8560205747617,-314.2240905761719
5159,409,-3300.871568071447,-1924.52457764369,-313.4107360839844
5249,396,-2964.283549067074,-1741.7025778283005,-313.4408264160156
5190,390,-3077.4661325499865,-1827.0931690715374,-308.6726989746094
5188,599,-4698.739264045323,-2187.794767019759,-312.8925476074219
5320,428,-3331.1715149072197,-1874.6959880161126,-322.7934265136719
5329,575,-4520.351077173783,-2171.1873793078253,-306.099365234375
5229,430,-3537.660062606335,-2000.5402531418274,-312.1296691894531
5274,378,-2587.399542389844,-1518.9971228535028,-312.3755798339844
5183,490,-4231.495956567355,-2198.8299233325374,-310.76068115234375
5189,441,-3546.807617121121,-1923.1124215184182,-312.3398132324219
5351,478,-3708.0680523884294,-1926.583205664964,-305.65142822265625
5231,477,-3810.4454311010163,-1968.9563505536407,-320.7999572753906
5298,451,-3619.3358317918737,-1991.327859676373,-325.8766784667969
5166,507,-4028.4529165141785,-2088.3201491883165,-316.9584655761719
5224,397,-2856.6910202338727,-1638.9041368084013,-316.2784118652344
5258,358,-2429.6984588900063,-1481.1722040324557,-316.25958251953125
5252,457,-3528.8398902242448,-1851.065675064759,-342.82525634765625
5219,422,-3280.449105142088,-1849.6313202560061,-330.2975158691406
5308,453,-3195.6886345187663,-1730.9721747977421,-319.4470520019531
5178,474,-3448.309763366958,-1797.5705716752682,-302.7802429199219
5268,418,-3142.1537812190427,-1847.640812705902,-316.0793762207031
5348,368,-2635.922681728341,-1602.2999570507206,-332.7613220214844
5339,391,-2755.020096746247,-1653.0143305137287,-301.37042236328125
5293,351,-2398.1586371127914,-1497.9176178322284,-320.88165283203125
5207,430,-3424.7366733134377,-1917.3547208392943,-317.03167724609375
5209,461,-3276.0998144035,-1767.8278179359222,-312.49993896484375
5202,415,-2876.2428980055656,-1676.912641575409,-296.50030517578125
5370,385,-2612.159016700407,-1540.8759929901296,-320.322509765625
5208,422,-3046.946381579493,-1727.3176902213406,-317.5968017578125
5248,540,-4175.885761585652,-2050.143749810842,-332.26806640625
5185,390,-2683.543712185594,-1533.2033886758752,-320.3687744140625
5250,454,-3487.30564283327,-1897.5825609296132,-326.02203369140625
5317,421,-3271.6857818440913,-1781.129912875359,-316.34906005859375
5243,447,-3297.136553293615,-1760.2139808205286,-306.902099609375
5271,433,-3118.3434199975286,-1727.2439995654452,-317.27850341796875
5277,476,-3612.558298059707,-1909.14405009686,-314.95794677734375
5238,458,-3339.984728928367,-1729.0492753544384,-329.3412780761719
5327,474,-3500.56785486698,-1814.4857174584176,-306.9661560058594
5367,405,-3082.3268666493227,-1759.479141090613,-315.3509826660156
5197,437,-3397.018893640746,-1825.8800608153954,-312.2428283691406
5358,407,-3021.3047254153157,-1709.4830289178458,-312.25872802734375
5312,448,-3306.8955215500855,-1800.1727491805398,-312.5142517089844
5287,526,-4532.050436486852,-2198.729611921903,-311.2618408203125
5226,500,-3662.7335080904118,-1927.4042663911193,-316.88763427734375
5221,441,-3137.3904926794307,-1777.4183397504278,-307.19677734375
5227,424,-3073.4846177955787,-1788.9087758111414,-313.09515380859375
5389,455,-3308.884239330437,-1843.903039683356,-319.4832763671875
5228,498,-3801.3661598163094,-1931.3812418632067,-309.7567443847656
5336,360,-2541.5859157153122,-1549.9092448376869,-328.46905517578125
5269,388,-2750.6970949447377,-1556.4493826131961,-314.478759765625
5267,456,-3292.6608473003384,-1785.1792430734092,-310.907470703125
5204,439,-3131.1615584238034,-1703.9216723317088,-318.0454406738281
5262,446,-3256.127115002537,-1769.5114750171988,-314.3007507324219
5257,424,-3375.0706008598854,-1865.1534798991536,-311.9750671386719
5290,478,-3768.4912641954625,-1878.0066983598479,-303.69403076171875
5216,364,-2657.4262426710925,-1544.3969588085847,-319.10650634765625
5346,519,-4216.874118586034,-2089.890972379815,-306.592529296875
5386,458,-3706.9541547694093,-1935.3018090745888,-316.5907287597656
5296,564,-4569.610895785674,-2114.3172395783718,-309.03424072265625
5331,428,-3381.0458129545977,-1829.545668900101,-305.15869140625
5240,376,-2832.470061909955,-1696.5545961321363,-312.1070556640625
5377,491,-3897.05173417628,-2005.8986336354471,-337.3912353515625
5246,380,-2864.5315538638433,-1698.3773878063528,-310.1576843261719
5245,400,-2994.4628437554143,-1749.7699872652538,-313.5384216308594
5306,428,-3237.3130036388643,-1828.2313247291934,-324.5683898925781
5408,403,-2885.7945804681995,-1677.2168340342223,-313.1864013671875
5286,364,-2690.1757790586094,-1600.217131214322,-309.9197692871094
5223,386,-2859.5778098348424,-1718.0918976774747,-322.5523376464844
5355,453,-3704.2646975339203,-2023.0070585007088,-323.2729187011719
5247,524,-4094.851798505337,-2058.3818358012036,-312.2159423828125
5288,492,-3755.1344953814173,-1965.2123211433936,-313.67449951171875
5276,387,-2851.2917000298194,-1576.4381615430068,-311.9877624511719
5235,370,-2846.7579493926296,-1611.1623205933888,-314.13397216796875
5281,430,-3423.312840538064,-1839.8397510216066,-317.5470275878906
5365,348,-2731.9115488625675,-1632.6424089851248,-316.317138671875
5309,456,-3466.0035702607106,-1829.4342535904143,-317.9263916015625
5396,404,-3101.9892000842847,-1769.646978364019,-321.4202575683594
5315,447,-3730.8288158635683,-1954.9858877531947,-321.54229736328125
5350,434,-3359.2980269910327,-1818.6633061199832,-318.34332275390625
5427,389,-3108.3515130444885,-1803.3186067894069,-319.6026611328125
5265,424,-3464.6457226510456,-1901.7679023827004,-319.9703369140625
5405,485,-3716.858177151206,-1940.1121900483818,-321.3497009277344
5259,471,-3621.5867420370164,-1873.7726803396645,-312.9663391113281
5264,454,-3512.0167984429013,-1869.2003302560886,-316.5081481933594
5325,459,-3494.9859589539305,-1980.45041389554,-313.7600402832031
5305,404,-3049.3830680176343,-1757.04002072018,-316.9783020019531
5374,409,-3024.857568806283,-1776.5620117779047,-324.8453674316406
5266,444,-3452.6382960937594,-1908.7431189706658,-315.33404541015625
5307,422,-3276.8338753726325,-1881.0478822876719,-403.837890625
5295,388,-2855.337506282359,-1706.2008092920687,-328.48883056640625
5242,502,-3841.317490658612,-1960.6367341995576,-317.54974365234375
5300,428,-3072.43923726015,-1711.6956798171234,-311.7998046875
5254,490,-3704.6972564416633,-1903.663524796537,-313.0603942871094
5334,350,-2582.6456326371517,-1553.1145435806332,-327.6639709472656
5384,465,-3374.6848918511373,-1791.8003504480905,-312.2784118652344
5284,397,-2743.6437674422514,-1559.5274042577541,-322.7980651855469
5415,427,-2964.512732353177,-1647.2652997461294,-322.17822265625
5424,394,-2680.67674946641,-1516.9108754198398,-332.0116271972656
5369,437,-3244.0058914087112,-1747.674283703716,-324.17413330078125
5283,402,-2926.4192971395723,-1625.8589769305902,-327.5385437011719
5344,387,-2708.665326855756,-1584.8505806726926,-308.6954040527344
5446,452,-3334.305968205997,-1797.8362618347182,-312.1717224121094
5324,391,-3058.303701677988,-1797.5414954768667,-312.9498596191406
5328,583,-4325.265770234789,-2024.03275553003,-307.2459411621094
5326,401,-2883.3137269313193,-1634.6664552687696,-316.07122802734375
5393,479,-3762.3424817767445,-1915.8358716264197,-312.91436767578125
5278,568,-4162.923171117764,-1919.0013908795036,-311.12542724609375
5261,428,-3219.0776727357147,-1747.2547993653825,-310.25537109375
5314,439,-3661.3920761268864,-2001.0901584407059,-313.444580078125
5285,454,-3426.146884799577,-1774.223501927256,-314.5430603027344
5403,321,-2293.9144750863943,-1433.5451043765,-320.79498291015625
5353,348,-2492.3585475392983,-1514.4678413905235,-309.8450927734375
5273,418,-3092.277442445187,-1739.9074851175162,-317.9295349121094
5319,542,-4232.4540656422305,-2016.889446078721,-309.7298583984375
5343,358,-2934.374983539433,-1782.6628667197424,-314.6671142578125
5443,419,-3307.588855536161,-1881.930087263832,-314.54534912109375
5465,388,-2893.7295582713973,-1671.8244985506362,-310.0157470703125
5363,398,-3133.399460214804,-1795.1950117398674,-318.9708251953125
5434,453,-3542.385513560671,-1916.5380673469047,-319.61846923828125
5302,445,-3417.435417446291,-1858.2011937735258,-305.2289123535156
5388,468,-3697.386750405528,-1920.9837083603397,-318.4305114746094
5347,459,-3834.8764384933334,-2034.515333536338,-331.0353088378906
5303,537,-4241.026864442415,-2068.1549229795305,-317.442138671875
5345,352,-2715.5232832325364,-1627.5580170323126,-307.6979064941406
5412,439,-3207.577457048061,-1771.784065058952,-319.91748046875
5297,441,-3376.6959225887786,-1877.82061362575,-323.3906555175781
5280,427,-3418.221436851358,-1946.1621696200523,-314.4071960449219
5304,422,-3065.8552159381456,-1711.975384445441,-319.3333740234375
5333,449,-3333.2181321651306,-1841.9741090510363,-323.13275146484375
5422,415,-3104.559908402582,-1789.1793013769732,-310.4971923828125
5372,415,-3215.920119174675,-1901.2986369437592,-310.84136962890625
5382,397,-3024.9277944547025,-1721.5252937681826,-323.8031005859375
5453,417,-3130.9387689507075,-1719.918026646714,-313.1199035644531
5321,389,-2927.167550135834,-1639.259123910696,-311.8602294921875
5338,505,-4209.187212034653,-2118.3983962353077,-324.2152404785156
5407,408,-3037.9408399923154,-1716.946322042057,-313.8294982910156
5462,528,-4112.612559305429,-1992.2842288192792,-318.352783203125
5366,445,-3370.0201007104247,-1745.7322508803547,-312.4858093261719
5362,577,-4795.572278440902,-2154.8413189460507,-317.5688171386719
5292,679,-7006.079452712523,-2915.7172076610373,-317.8397216796875
5322,478,-3586.0683935872707,-1819.4017140731207,-317.7549743652344
5431,388,-3020.821813304493,-1751.5528923808515,-315.9900817871094
5364,489,-3938.9196440037504,-1965.7825051478687,-317.5364990234375
5323,379,-2985.0181979119034,-1777.2589962830125,-317.23614501953125
5299,471,-3982.7184825455424,-2084.3615809892826,-310.6675720214844
5316,514,-4095.1957112340897,-2090.2973240511024,-314.77490234375
5352,501,-4169.11366428986,-2142.504994993913,-319.9142761230469
5391,539,-4268.098864102555,-2125.987657999736,-314.7950439453125
5340,400,-3321.5551230142155,-1945.7811324477873,-309.2657775878906
5401,448,-3338.05026049993,-1780.3161846814335,-311.8069152832031
5472,421,-3234.937726892718,-1794.6930666822059,-315.6681823730469
5426,403,-2977.71077185809,-1654.1388891131337,-315.00262451171875
5357,420,-3046.499844928208,-1732.619050639585,-322.0906982421875
5481,403,-2843.7103970163985,-1614.2314709088803,-337.66436767578125
5441,721,-5827.740432159532,-2309.8633125733145,-310.4281005859375
5311,448,-3595.8344585846016,-1875.5154061141384,-316.5458679199219
5383,422,-3364.9059296165346,-1882.3224282656013,-318.23895263671875
5381,476,-3998.0182284380753,-2056.657935158746,-335.4112243652344
5450,458,-3587.7075379214452,-1909.9579124158033,-323.1025390625
5484,1047,-9685.506159844399,-2862.552762147226,-313.6954040527344
5385,522,-4007.072591445874,-1952.2878570441487,-315.5150146484375
5341,507,-4440.054170253428,-2232.3014892478295,-308.96929931640625
5371,373,-2893.54249391829,-1731.849779367243,-321.6599426269531
5318,441,-3282.8128761505272,-1805.2074337732017,-311.6268005371094
5335,415,-3118.821514909712,-1821.5892188961059,-313.5409240722656
5342,551,-4322.449172901436,-2120.8408165830683,-318.1510925292969
5359,398,-2961.0586333994283,-1757.6154417877729,-318.15167236328125
5500,347,-2364.8238744153778,-1471.2255813896259,-318.4032287597656
5420,434,-3384.0247579942848,-1889.7991028851004,-326.9704284667969
5445,421,-3164.1199526515225,-1782.0574414299992,-309.88189697265625
5376,420,-3249.0794948549164,-1851.1979802916549,-312.821533203125
5460,354,-2673.8242577487877,-1616.61538305986,-348.74267578125
5491,470,-3494.4869054386722,-1883.879735373298,-313.3960266113281
5410,563,-4357.508071805516,-2144.820238748013,-335.2981262207031
5469,342,-2412.540775030063,-1482.123118210619,-320.5311584472656
5402,388,-2750.683223131435,-1592.2584037047563,-313.8656005859375
5330,422,-3120.299981077573,-1730.944110965582,-328.25372314453125
5390,370,-2777.4488973302123,-1666.0763465724729,-313.7066955566406
5404,432,-3149.972405504929,-1761.5842435651357,-313.1652526855469
5360,411,-3060.4603248049775,-1784.6036613814886,-313.0792236328125
5503,456,-3120.8828207840875,-1634.9179577679552,-362.2536315917969
5354,377,-2674.5760237362397,-1560.2988653046718,-315.8506774902344
5337,414,-2966.8772500504015,-1704.958333722826,-305.3274230957031
5400,634,-4955.063552255778,-2246.747801277741,-317.0293884277344
5439,392,-2742.8438859588477,-1592.868646851275,-317.5626525878906
5378,475,-3481.7621794341494,-1844.9824309995442,-335.26641845703125
5519,477,-3207.531305567538,-1686.7580182927036,-317.81170654296875
5510,427,-2852.8504338094494,-1591.6730243217585,-311.4645080566406
5395,481,-3282.861090251325,-1695.4288511129157,-325.7344970703125
5464,495,-3704.2218796918205,-1913.5783178760882,-328.7743225097656
5479,482,-3318.8012941254574,-1699.4098196100417,-322.29248046875
5361,675,-5471.170693182532,-2329.2831264987176,-316.2421569824219
5349,408,-3101.2181093178847,-1773.873302107957,-319.0924377441406
5421,466,-2965.712880835538,-1553.6777733453766,-318.40887451171875
5409,395,-2636.334785094962,-1499.2049473626118,-316.37567138671875
5429,519,-3816.345981075259,-1888.567270805342,-309.072021484375
5379,399,-2735.6766536526743,-1546.0917156477599,-321.54302978515625
5488,552,-4007.069618756931,-1892.5246648651455,-319.05206298828125
5373,429,-3171.4294167712123,-1762.023283434068,-320.5306396484375
5356,407,-2933.4127673268667,-1669.3337128982969,-313.99444580078125
5522,480,-3332.0097068256127,-1698.0611144067357,-303.4034423828125
5423,530,-3688.9251359962404,-1828.8861892866807,-342.175048828125
5419,413,-3108.2173497079516,-1765.1145581722726,-313.44049072265625
5397,423,-2964.321703243146,-1661.3144431314015,-312.90704345703125
5380,328,-2081.3168171387997,-1313.362459989627,-314.9045104980469
5529,404,-3013.2363917784955,-1731.3636816592664,-331.7243347167969
5538,433,-3137.3388578929334,-1695.1418970655448,-319.1098327636719
5458,509,-3648.8080317713548,-1872.95984782828,-303.6846923828125
5498,395,-2719.1871445952775,-1621.4513714939735,-308.7723083496094
5414,451,-3308.5342344644687,-1802.261186399205,-319.0744934082031
5368,415,-2826.3822680181847,-1592.1571138670904,-313.0700988769531
5483,469,-3694.735575652871,-1978.4818493894584,-319.03857421875
5428,407,-3045.880603544689,-1724.3288296760754,-310.9307556152344
5507,378,-2520.8690886532795,-1450.7744295648388,-305.07855224609375
5398,417,-3050.36135872171,-1739.2522308870975,-321.3139953613281
5392,422,-3043.706151199026,-1727.315087502261,-315.3926086425781
5541,385,-2627.1879871543706,-1567.6059745027933,-305.81939697265625
5440,520,-3835.6023840818348,-1961.6538480950933,-310.1574401855469
5375,457,-3220.5994111777327,-1743.9245409776247,-311.9630126953125
5442,418,-3179.5164485645582,-1800.7105426051871,-313.4367980957031
5438,375,-2593.6866891700247,-1501.9569892265538,-314.02752685546875
5448,642,-5322.191744280327,-2375.595000895863,-313.5760498046875
5399,399,-2912.398309833281,-1663.491695620961,-312.9497375488281
5477,385,-2842.381009984865,-1646.1812419782957,-313.56005859375
5557,401,-2947.712148545832,-1717.5308530957786,-326.9259948730469
5548,449,-3370.5884702886387,-1805.581308741692,-315.80218505859375
5433,420,-3196.0732341916005,-1766.4870597297263,-320.79730224609375
5387,420,-2950.823276399835,-1729.8289378910624,-314.20013427734375
5526,377,-2735.1047705294764,-1661.4249710158822,-320.2643127441406
5502,437,-3160.943082655505,-1768.679163540025,-343.9467468261719
5416,573,-4101.8556694004155,-1953.0624800112319,-316.60723876953125
5517,523,-3847.5521508627726,-1939.0447527467652,-324.61346435546875
5447,520,-3659.6123534299936,-1824.3893274411428,-317.54534912109375
5411,465,-3236.0986650376954,-1751.4499508818503,-326.13482666015625
5461,411,-2769.441318793563,-1654.53009478259,-332.28826904296875
5394,480,-3442.2075969839866,-1829.7393946807297,-323.3162536621094
5560,551,-4049.827801355368,-1997.9890133912193,-316.81414794921875
5467,415,-3034.1461714869415,-1671.9358646310309,-319.63287353515625
5496,394,-2734.834382896859,-1596.3165481652406,-313.85205078125
5576,392,-2709.670283865239,-1555.2417303536263,-314.7491760253906
5417,668,-5766.775329116723,-2482.861399775717,-306.993408203125
5418,475,-3437.65976049252,-1831.2842372260513,-316.9105529785156
5406,378,-2449.504564881007,-1393.07870128636,-312.8588562011719
5457,611,-4675.446304081416,-2072.4172727264418,-314.1965637207031
5545,432,-3071.757235978442,-1718.390110337675,-308.1800842285156
5435,417,-2955.140939851638,-1684.2753773603097,-315.93731689453125
5536,438,-3086.1161234021915,-1638.1614847746187,-341.4730224609375
5521,474,-3559.179457076358,-1827.9934886844728,-320.0320739746094
5567,588,-4702.490629133364,-2102.50871160217,-312.1171569824219
5430,414,-3073.9869663547174,-1689.70159746074,-317.4447326660156
5459,868,-7512.799352745488,-2552.3407096999667,-309.3583068847656
5452,612,-4693.808940879679,-2024.6079305530293,-319.27191162109375
5579,396,-2889.5927706578022,-1683.3829628789404,-329.57916259765625
5480,499,-3918.018381858168,-1977.0841302796575,-316.0552062988281
5413,544,-4289.04513304383,-2016.1941821840971,-314.964111328125
5595,467,-3625.202506927792,-1887.837680994473,-316.2054138183594
5515,488,-3880.6007029337075,-1973.9450823888055,-324.33074951171875
5476,392,-3154.6740270094206,-1870.3856074138891,-319.6626892089844
5466,675,-5810.160547706153,-2420.1309465566583,-324.087158203125
5564,417,-3195.1127838070597,-1792.99650332352,-327.29083251953125
5486,601,-4877.851188143144,-2291.351506085228,-327.9324951171875
5555,393,-2930.44440114036,-1700.1067200972243,-315.4386291503906
5454,428,-3314.246468171477,-1889.042112057783,-319.924560546875
5425,507,-3691.9518908027267,-1946.1557168733793,-306.59442138671875
5436,579,-4694.055504290912,-2247.075807781283,-332.60382080078125
5437,540,-4231.610653815779,-2085.5448841375514,-324.6800537109375
5586,479,-3810.0729676464825,-1938.5128750257966,-323.5218505859375
5449,457,-3480.977524383214,-1814.5398157406219,-319.0785217285156
5471,440,-3605.859457665893,-1924.4874813303766,-340.36029052734375
5540,565,-4436.156455648113,-2149.7602288600456,-315.0062561035156
5478,481,-3754.784757355902,-1968.513631705873,-319.12188720703125
5432,391,-3046.8029982634284,-1802.8632355644709,-322.7699279785156
5499,477,-3616.5003149844533,-1920.1380783970774,-308.4074401855469
5598,529,-3984.9398602103433,-1998.7733181392825,-325.1797790527344
5534,391,-3065.340727858074,-1798.7140599786235,-325.2947082519531
5485,400,-3220.834252941347,-1831.5611079245796,-316.4638671875
5614,468,-3477.9309871703977,-1832.8091929744505,-332.1338806152344
5495,481,-3925.054630968147,-2047.2015308969362,-323.0887756347656
5456,400,-3047.364598306214,-1770.1803628492542,-345.8113098144531
5444,411,-3347.2139470008224,-1989.0857830887298,-314.66851806640625
5505,441,-3359.8779191793014,-1900.051779661225,-327.9441833496094
5583,501,-3916.9173426690586,-2068.1968622697827,-315.3771667480469
5473,495,-3852.8421881870545,-2055.6963451935385,-322.6419677734375
5574,504,-4391.070378102131,-2221.832569585065,-320.1814270019531
5605,419,-3339.534439040403,-1850.0671709773285,-323.5862121582031
5497,398,-2840.732836843213,-1647.7738352567756,-323.761474609375
5559,409,-2830.759617797028,-1620.3232557465446,-324.893798828125
5490,453,-3238.0356832399816,-1749.3056600999328,-335.3084411621094
5451,376,-2788.9174859945847,-1662.8794800318806,-339.391845703125
5553,409,-2899.8351816052295,-1652.0103241662612,-323.7773742675781
5468,569,-4580.344458032911,-2119.191349454653,-316.9880065917969
5518,454,-3559.016712029352,-1936.795656063458,-317.9988708496094
5617,462,-3643.5905537787735,-1980.856678964236,-314.080078125
5504,428,-3288.912500366355,-1886.0482752373282,-326.4400329589844
5514,372,-2628.4123803127927,-1552.0522565288582,-324.3836975097656
5475,361,-2576.262732896479,-1582.4444828889602,-320.41253662109375
5633,443,-3251.7211577028797,-1811.021573477367,-414.6540832519531
5455,820,-7522.934574132073,-2818.499721219757,-326.3870849609375
5524,403,-2733.103408543959,-1582.481898451864,-331.0751037597656
5463,424,-2996.6403211395377,-1693.4966310402926,-326.68896484375
5602,408,-2824.4360125557305,-1598.6953144893093,-323.0719909667969
5593,418,-3104.506121152436,-1748.4967944661282,-321.8336486816406
5509,374,-2530.247212856328,-1506.4902896984495,-323.0866394042969
5624,471,-3148.1564691442677,-1664.6524303699996,-314.74072265625
5492,525,-3884.439788890603,-2003.2204119927096,-325.3238830566406
5578,439,-3416.645780383849,-1856.6121684249579,-318.75732421875
5537,338,-2150.681682914187,-1279.2707121983292,-324.9347229003906
5572,391,-2606.3884756298407,-1501.2969185995962,-326.73388671875
5533,354,-2469.7476836966157,-1504.5261088243392,-321.64453125
5516,549,-3983.909532816328,-1913.9225360665632,-320.7205505371094
5470,497,-3656.488341090021,-1838.0840981493313,-325.68194580078125
5636,414,-2942.5843245258693,-1685.2020671852918,-312.3303527832031
5487,454,-3224.174141203718,-1703.5317204773542,-313.13421630859375
5523,431,-3243.542504412717,-1821.2377664652327,-322.64776611328125
