Episode,Steps,Total Reward,Discounted Reward,Expected Q
19,432,192.0953801937398,56.26909181690413,-110.04093933105469
20,432,192.0953801937398,56.26909181690413,-110.04093933105469
21,432,192.0953801937398,56.26909181690413,-110.04093933105469
22,432,192.0953801937398,56.26909181690413,-110.04093933105469
23,432,192.0953801937398,56.26909181690413,-110.04093933105469
24,432,192.0953801937398,56.26909181690413,-110.04093933105469
25,432,192.0953801937398,56.26909181690413,-110.04093933105469
26,432,192.0953801937398,56.26909181690413,-110.04093933105469
27,432,192.0953801937398,56.26909181690413,-110.04093933105469
28,432,192.0953801937398,56.26909181690413,-110.04093933105469
29,432,192.0953801937398,56.26909181690413,-110.04093933105469
30,432,192.0953801937398,56.26909181690413,-110.04093933105469
31,432,192.0953801937398,56.26909181690413,-110.04093933105469
32,432,192.0953801937398,56.26909181690413,-110.04093933105469
33,432,192.0953801937398,56.26909181690413,-110.04093933105469
34,432,192.0953801937398,56.26909181690413,-110.04093933105469
35,432,192.0953801937398,56.26909181690413,-110.04093933105469
36,432,192.0953801937398,56.26909181690413,-110.04093933105469
37,432,192.0953801937398,56.26909181690413,-110.04093933105469
38,433,192.0953801937398,54.581019062396976,-128.17649841308594
39,433,192.0953801937398,54.581019062396976,-128.17649841308594
40,433,192.0953801937398,54.581019062396976,-128.17649841308594
41,433,192.0953801937398,54.581019062396976,-128.17649841308594
42,433,192.0953801937398,54.581019062396976,-128.17649841308594
43,433,192.0953801937398,54.581019062396976,-128.17649841308594
44,433,192.0953801937398,54.581019062396976,-128.17649841308594
45,433,192.0953801937398,54.581019062396976,-128.17649841308594
46,433,192.0953801937398,54.581019062396976,-128.17649841308594
47,433,192.0953801937398,54.581019062396976,-128.17649841308594
48,433,192.0953801937398,54.581019062396976,-128.17649841308594
49,433,192.0953801937398,54.581019062396976,-128.17649841308594
50,433,192.0953801937398,54.581019062396976,-128.17649841308594
51,433,192.0953801937398,54.581019062396976,-128.17649841308594
52,433,192.0953801937398,54.581019062396976,-128.17649841308594
53,433,192.0953801937398,54.581019062396976,-128.17649841308594
54,433,192.0953801937398,54.581019062396976,-128.17649841308594
55,433,192.0953801937398,54.581019062396976,-128.17649841308594
56,433,192.0953801937398,54.581019062396976,-128.17649841308594
57,433,192.0953801937398,54.581019062396976,-129.6647491455078
58,433,192.0953801937398,54.581019062396976,-129.6647491455078
59,433,192.0953801937398,54.581019062396976,-129.6647491455078
60,433,192.0953801937398,54.581019062396976,-129.6647491455078
61,433,192.0953801937398,54.581019062396976,-129.6647491455078
62,433,192.0953801937398,54.581019062396976,-129.6647491455078
63,433,192.0953801937398,54.581019062396976,-129.6647491455078
64,433,192.0953801937398,54.581019062396976,-129.6647491455078
65,433,192.0953801937398,54.581019062396976,-129.6647491455078
66,433,192.0953801937398,54.581019062396976,-129.6647491455078
67,433,192.0953801937398,54.581019062396976,-129.6647491455078
68,433,192.0953801937398,54.581019062396976,-129.6647491455078
69,433,192.0953801937398,54.581019062396976,-129.6647491455078
70,433,192.0953801937398,54.581019062396976,-129.6647491455078
71,433,192.0953801937398,54.581019062396976,-129.6647491455078
72,433,192.0953801937398,54.581019062396976,-129.6647491455078
73,433,192.0953801937398,54.581019062396976,-129.6647491455078
74,433,192.0953801937398,54.581019062396976,-129.6647491455078
75,433,192.0953801937398,54.581019062396976,-129.6647491455078
76,433,192.0953801937398,54.581019062396976,-137.6790771484375
77,433,192.0953801937398,54.581019062396976,-137.6790771484375
78,433,192.0953801937398,54.581019062396976,-137.6790771484375
79,433,192.0953801937398,54.581019062396976,-137.6790771484375
80,433,192.0953801937398,54.581019062396976,-137.6790771484375
81,433,192.0953801937398,54.581019062396976,-137.6790771484375
82,433,192.0953801937398,54.581019062396976,-137.6790771484375
83,433,192.0953801937398,54.581019062396976,-137.6790771484375
84,433,192.0953801937398,54.581019062396976,-137.6790771484375
85,433,192.0953801937398,54.581019062396976,-137.6790771484375
86,433,192.0953801937398,54.581019062396976,-137.6790771484375
87,433,192.0953801937398,54.581019062396976,-137.6790771484375
88,433,192.0953801937398,54.581019062396976,-137.6790771484375
89,433,192.0953801937398,54.581019062396976,-137.6790771484375
90,433,192.0953801937398,54.581019062396976,-137.6790771484375
91,433,192.0953801937398,54.581019062396976,-137.6790771484375
92,433,192.0953801937398,54.581019062396976,-137.6790771484375
93,433,192.0953801937398,54.581019062396976,-137.6790771484375
94,433,192.0953801937398,54.581019062396976,-137.6790771484375
95,433,192.0953801937398,54.581019062396976,-146.92404174804688
96,433,192.0953801937398,54.581019062396976,-146.92404174804688
97,433,192.0953801937398,54.581019062396976,-146.92404174804688
98,433,192.0953801937398,54.581019062396976,-146.92404174804688
99,433,192.0953801937398,54.581019062396976,-146.92404174804688
100,433,192.0953801937398,54.581019062396976,-146.92404174804688
101,433,192.0953801937398,54.581019062396976,-146.92404174804688
102,433,192.0953801937398,54.581019062396976,-146.92404174804688
103,433,192.0953801937398,54.581019062396976,-146.92404174804688
104,433,192.0953801937398,54.581019062396976,-146.92404174804688
105,433,192.0953801937398,54.581019062396976,-146.92404174804688
106,433,192.0953801937398,54.581019062396976,-146.92404174804688
107,433,192.0953801937398,54.581019062396976,-146.92404174804688
108,433,192.0953801937398,54.581019062396976,-146.92404174804688
109,433,192.0953801937398,54.581019062396976,-146.92404174804688
110,433,192.0953801937398,54.581019062396976,-146.92404174804688
111,433,192.0953801937398,54.581019062396976,-146.92404174804688
112,433,192.0953801937398,54.581019062396976,-146.92404174804688
113,433,192.0953801937398,54.581019062396976,-146.92404174804688
114,433,192.0953801937398,54.581019062396976,-148.6039581298828
115,433,192.0953801937398,54.581019062396976,-148.6039581298828
116,433,192.0953801937398,54.581019062396976,-148.6039581298828
117,433,192.0953801937398,54.581019062396976,-148.6039581298828
118,433,192.0953801937398,54.581019062396976,-148.6039581298828
119,433,192.0953801937398,54.581019062396976,-148.6039581298828
120,433,192.0953801937398,54.581019062396976,-148.6039581298828
121,433,192.0953801937398,54.581019062396976,-148.6039581298828
122,433,192.0953801937398,54.581019062396976,-148.6039581298828
123,433,192.0953801937398,54.581019062396976,-148.6039581298828
124,433,192.0953801937398,54.581019062396976,-148.6039581298828
125,433,192.0953801937398,54.581019062396976,-148.6039581298828
126,433,192.0953801937398,54.581019062396976,-148.6039581298828
127,433,192.0953801937398,54.581019062396976,-148.6039581298828
128,433,192.0953801937398,54.581019062396976,-148.6039581298828
129,433,192.0953801937398,54.581019062396976,-148.6039581298828
130,433,192.0953801937398,54.581019062396976,-148.6039581298828
131,433,192.0953801937398,54.581019062396976,-148.6039581298828
132,433,192.0953801937398,54.581019062396976,-148.6039581298828
133,433,192.0953801937398,54.581019062396976,-151.06663513183594
134,433,192.0953801937398,54.581019062396976,-151.06663513183594
135,433,192.0953801937398,54.581019062396976,-151.06663513183594
136,433,192.0953801937398,54.581019062396976,-151.06663513183594
137,433,192.0953801937398,54.581019062396976,-151.06663513183594
138,433,192.0953801937398,54.581019062396976,-151.06663513183594
139,433,192.0953801937398,54.581019062396976,-151.06663513183594
140,433,192.0953801937398,54.581019062396976,-151.06663513183594
141,433,192.0953801937398,54.581019062396976,-151.06663513183594
142,433,192.0953801937398,54.581019062396976,-151.06663513183594
143,433,192.0953801937398,54.581019062396976,-151.06663513183594
144,433,192.0953801937398,54.581019062396976,-151.06663513183594
145,433,192.0953801937398,54.581019062396976,-151.06663513183594
146,433,192.0953801937398,54.581019062396976,-151.06663513183594
147,433,192.0953801937398,54.581019062396976,-151.06663513183594
148,433,192.0953801937398,54.581019062396976,-151.06663513183594
149,433,192.0953801937398,54.581019062396976,-151.06663513183594
150,433,192.0953801937398,54.581019062396976,-151.06663513183594
151,433,192.0953801937398,54.581019062396976,-151.06663513183594
152,433,192.0953801937398,54.581019062396976,-154.0155029296875
153,433,192.0953801937398,54.581019062396976,-154.0155029296875
154,433,192.0953801937398,54.581019062396976,-154.0155029296875
155,433,192.0953801937398,54.581019062396976,-154.0155029296875
156,433,192.0953801937398,54.581019062396976,-154.0155029296875
157,433,192.0953801937398,54.581019062396976,-154.0155029296875
158,433,192.0953801937398,54.581019062396976,-154.0155029296875
159,433,192.0953801937398,54.581019062396976,-154.0155029296875
160,433,192.0953801937398,54.581019062396976,-154.0155029296875
161,433,192.0953801937398,54.581019062396976,-154.0155029296875
162,433,192.0953801937398,54.581019062396976,-154.0155029296875
163,433,192.0953801937398,54.581019062396976,-154.0155029296875
164,433,192.0953801937398,54.581019062396976,-154.0155029296875
165,433,192.0953801937398,54.581019062396976,-154.0155029296875
166,433,192.0953801937398,54.581019062396976,-154.0155029296875
167,433,192.0953801937398,54.581019062396976,-154.0155029296875
168,433,192.0953801937398,54.581019062396976,-154.0155029296875
169,433,192.0953801937398,54.581019062396976,-154.0155029296875
170,433,192.0953801937398,54.581019062396976,-154.0155029296875
171,433,192.0953801937398,54.581019062396976,-157.67071533203125
172,433,192.0953801937398,54.581019062396976,-157.67071533203125
173,433,192.0953801937398,54.581019062396976,-157.67071533203125
174,433,192.0953801937398,54.581019062396976,-157.67071533203125
175,433,192.0953801937398,54.581019062396976,-157.67071533203125
176,433,192.0953801937398,54.581019062396976,-157.67071533203125
177,433,192.0953801937398,54.581019062396976,-157.67071533203125
178,433,192.0953801937398,54.581019062396976,-157.67071533203125
179,433,192.0953801937398,54.581019062396976,-157.67071533203125
180,433,192.0953801937398,54.581019062396976,-157.67071533203125
181,433,192.0953801937398,54.581019062396976,-157.67071533203125
182,433,192.0953801937398,54.581019062396976,-157.67071533203125
183,433,192.0953801937398,54.581019062396976,-157.67071533203125
184,433,192.0953801937398,54.581019062396976,-157.67071533203125
