Episode,Global step,Critic1 Loss,Critic2 Loss,Actor Loss
19,1007,1680.2490234375,1686.2596435546875,
19,2014,1210.60888671875,1165.981201171875,7.485677242279053
19,3002,1155.3544921875,1107.2330322265625,12.178628921508789
19,4009,950.9420166015625,912.4989624023438,17.79714584350586
19,5016,658.798583984375,635.480224609375,24.566755294799805
19,6004,544.99169921875,532.41845703125,31.91277313232422
19,7011,386.25372314453125,383.1272888183594,40.013427734375
19,8018,315.097900390625,315.59857177734375,49.17898941040039
19,9006,294.8636474609375,294.11309814453125,54.59259796142578
19,10013,218.11851501464844,225.07321166992188,51.90743637084961
19,11001,209.04042053222656,214.76815795898438,48.142147064208984
19,12008,182.54653930664062,187.5451202392578,46.38410949707031
19,13015,168.7633056640625,172.3129119873047,49.42192077636719
19,14003,137.24530029296875,143.86624145507812,54.0909538269043
19,15010,150.0718994140625,151.141845703125,59.49550247192383
19,16017,144.0762176513672,143.0430908203125,61.36190414428711
19,17005,139.15396118164062,136.86497497558594,64.67164611816406
19,18012,120.19436645507812,120.19633483886719,69.79212951660156
19,19000,124.14173889160156,123.81837463378906,73.1524887084961
19,20007,116.70018005371094,113.09178161621094,79.73628234863281
19,21014,113.30178833007812,122.4857406616211,79.51620483398438
19,22002,125.87358856201172,124.16478729248047,83.82857513427734
19,23009,114.55366516113281,116.10545349121094,87.44649505615234
19,24016,124.227294921875,126.24215698242188,91.54055786132812
19,25004,124.06248474121094,127.02701568603516,93.47008514404297
19,26011,106.69491577148438,109.37395477294922,96.21188354492188
19,27018,126.27481079101562,126.88526916503906,98.3912124633789
19,28006,112.67646789550781,116.26408386230469,100.56707763671875
19,29013,110.67630004882812,106.61302185058594,100.27063751220703
19,30001,120.23434448242188,117.64472961425781,103.1131820678711
19,31008,119.33197021484375,128.82879638671875,105.32032775878906
19,32015,128.07675170898438,136.26348876953125,107.22651672363281
19,33003,113.33885192871094,114.7381591796875,108.79023742675781
19,34010,117.51510620117188,119.25762939453125,109.80712890625
19,35017,117.45188903808594,116.81584167480469,113.50553894042969
19,36005,121.23307037353516,120.76934814453125,115.7890625
19,37012,117.88121032714844,120.1935043334961,117.13272857666016
38,38000,112.6731185913086,112.53246307373047,118.46174621582031
38,39007,129.19126892089844,128.51333618164062,122.0779037475586
38,40014,142.350341796875,136.806884765625,124.13859558105469
38,41002,128.52688598632812,119.25830078125,123.1364517211914
38,42009,113.91853332519531,119.21568298339844,126.10328674316406
38,43016,144.80401611328125,141.94842529296875,127.90511322021484
38,44004,122.55326843261719,128.51803588867188,130.1059112548828
38,45011,140.297607421875,149.27523803710938,131.5943145751953
38,46018,125.76155853271484,120.72859191894531,131.28330993652344
38,47006,124.15536499023438,118.3899154663086,135.84071350097656
38,48013,125.52406311035156,126.18452453613281,136.6925506591797
38,49001,114.902099609375,124.00817108154297,137.9696502685547
38,50008,123.7770004272461,124.49005126953125,139.1197052001953
38,51015,127.40247344970703,129.5463104248047,142.01235961914062
38,52003,120.45587158203125,122.95811462402344,142.7996063232422
38,53010,120.7240982055664,119.85536193847656,143.78848266601562
38,54017,106.16357421875,108.4720458984375,145.04415893554688
38,55005,137.9100341796875,135.12472534179688,147.2941436767578
38,56012,132.93203735351562,129.42642211914062,148.45762634277344
38,57000,117.76012420654297,124.08283996582031,150.92855834960938
38,58007,129.58140563964844,121.6667709350586,154.02914428710938
38,59014,118.41957092285156,118.24699401855469,153.6714324951172
