Episode,Global step,Critic1 Loss,Critic2 Loss,Actor Loss
19,1007,229.71493530273438,236.89016723632812,
19,2014,128.66244506835938,130.07876586914062,7.997992038726807
19,3002,78.23860168457031,78.61648559570312,12.806375503540039
19,4009,71.47002410888672,71.33037567138672,18.428091049194336
19,5016,64.01392364501953,65.89610290527344,20.2368221282959
19,6004,45.94561004638672,53.44235610961914,20.68401336669922
19,7011,39.110877990722656,39.54225158691406,20.540449142456055
19,8018,34.361358642578125,34.471534729003906,21.52888298034668
19,9006,31.16132354736328,30.182571411132812,22.7927303314209
19,10013,32.68196105957031,31.718128204345703,22.393497467041016
19,11001,31.580669403076172,28.88456916809082,21.451271057128906
20,12008,30.896968841552734,27.94424057006836,23.11202621459961
20,13015,39.88307189941406,34.1464958190918,22.371522903442383
20,14003,32.88774871826172,33.570823669433594,22.57137680053711
20,15010,27.324682235717773,33.98218536376953,25.459461212158203
25,16017,32.060882568359375,32.06957244873047,23.081510543823242
38,17005,33.51530456542969,35.04039001464844,25.416772842407227
38,18012,37.62562942504883,38.20896911621094,24.55109214782715
38,19000,32.86040115356445,36.38487243652344,25.963865280151367
38,20007,35.43757629394531,39.552146911621094,29.177345275878906
38,21014,34.24401092529297,33.74795913696289,28.25106430053711
39,22002,39.995750427246094,42.83453369140625,30.537721633911133
39,23009,41.69729995727539,39.38991165161133,29.693288803100586
39,24016,48.57538604736328,50.72764205932617,30.31069564819336
39,25004,50.349220275878906,43.67523956298828,30.3585147857666
39,26011,53.72252655029297,51.22237014770508,31.139259338378906
39,27018,54.7502555847168,52.419883728027344,32.37143325805664
39,28006,43.69047546386719,48.379554748535156,33.109947204589844
44,29013,57.845970153808594,51.017547607421875,34.3914794921875
44,30001,57.33790588378906,55.1278076171875,34.6923942565918
57,31008,49.60374069213867,47.97394561767578,33.623172760009766
57,32015,48.678916931152344,53.690093994140625,33.95271301269531
57,33003,49.02080535888672,47.89533233642578,34.92280960083008
57,34010,57.72820281982422,55.396018981933594,36.80644226074219
57,35017,53.19903564453125,56.64928436279297,37.40753173828125
58,36005,58.181861877441406,55.78093719482422,38.37440872192383
58,37012,55.77667999267578,56.486690521240234,37.49934768676758
58,38000,54.325355529785156,50.95294189453125,38.44657897949219
58,39007,64.71908569335938,65.96145629882812,38.330047607421875
63,40014,56.01601791381836,62.864933013916016,39.27742385864258
63,41002,60.40251922607422,64.00421142578125,41.80844497680664
76,42009,55.56538391113281,53.190834045410156,42.62986373901367
76,43016,71.1151123046875,70.95891571044922,43.167598724365234
76,44004,63.50584030151367,56.32918930053711,40.9459342956543
76,45011,60.37822341918945,60.24445343017578,42.8760986328125
76,46018,70.04438018798828,67.7126235961914,44.432228088378906
76,47006,55.81389617919922,57.48675537109375,45.865684509277344
76,48013,65.39482116699219,67.01901245117188,47.08913040161133
76,49001,57.796119689941406,57.84721374511719,43.75636291503906
76,50008,60.140228271484375,61.868133544921875,46.00533676147461
76,51015,55.44483184814453,59.77077865600586,47.502899169921875
77,52003,64.54142761230469,71.32368469238281,48.314945220947266
82,53010,84.91921997070312,82.59133911132812,48.61476135253906
82,54017,76.22564697265625,75.89360046386719,48.253963470458984
86,55005,66.41655731201172,64.75188446044922,49.28384017944336
86,56012,64.49327087402344,59.25838851928711,51.216705322265625
86,57000,56.04535675048828,60.250144958496094,51.188804626464844
86,58007,67.3840560913086,65.66261291503906,52.4758186340332
86,59014,83.16944885253906,74.73129272460938,50.310062408447266
86,60002,67.27376556396484,66.46338653564453,51.6450080871582
95,61009,68.36759948730469,64.13093566894531,53.63797378540039
95,62016,64.42747497558594,62.04201126098633,51.26779556274414
95,63004,74.35540771484375,73.16255187988281,53.48420715332031
101,64011,67.26490783691406,65.93962097167969,55.560997009277344
101,65018,60.90589904785156,59.39414596557617,54.05174255371094
101,66006,61.203269958496094,63.01103973388672,55.911903381347656
101,67013,75.33627319335938,86.11682891845703,53.93950653076172
101,68001,69.99052429199219,71.07003784179688,55.70863342285156
101,69008,68.76167297363281,63.61406707763672,57.74359130859375
105,70015,71.79740142822266,77.2775650024414,55.50615692138672
105,71003,57.560211181640625,53.85063552856445,57.492061614990234
114,72010,68.13673400878906,62.123741149902344,57.03055191040039
114,73017,63.914485931396484,71.61212158203125,58.627281188964844
114,74005,69.30364990234375,67.03633117675781,58.18870544433594
117,75012,65.02410125732422,63.33362579345703,58.15937423706055
118,76000,73.78224182128906,65.67166137695312,60.87005615234375
120,77007,64.61392211914062,63.69480895996094,59.96674728393555
120,78014,94.72844696044922,82.93182373046875,60.76640319824219
120,79002,62.9171142578125,62.60493087768555,62.065494537353516
120,80009,70.92288970947266,66.51106262207031,61.60295867919922
122,81016,72.93824768066406,66.59748077392578,61.77595520019531
122,82004,69.32151794433594,61.56856918334961,62.61155319213867
122,83011,71.62513732910156,71.74954223632812,61.790775299072266
122,84018,65.84151458740234,57.39812469482422,63.374393463134766
133,85006,64.20209503173828,68.65088653564453,65.28341674804688
